gene	go
EDNRA	GO:0010259
EDNRA	GO:0014034
EDNRA	GO:0050905
EDNRA	GO:0016322
EDNRA	GO:0003357
EDNRA	GO:0042415
EDNRA	GO:0061626
EDNRA	GO:2001259
EDNRA	GO:0007204
EDNRA	GO:0010737
EDNRA	GO:0006468
EDNRA	GO:0071806
EDNRA	GO:0008217
EDNRA	GO:0010827
EDNRA	GO:0002027
EDNRA	GO:1905871
EDNRA	GO:0097018
EDNRA	GO:0070294
EDNRA	GO:0007585
EDNRA	GO:1905144
EDNRA	GO:0001975
EDNRA	GO:0001666
EDNRA	GO:0009611
EDNRA	GO:1902287
EDNRA	GO:0007165
EDNRA	GO:0006939
EDNRA	GO:0055078
EDNRA	GO:0048485
EDNRA	GO:0097492
EDNRA	GO:0030878
EDNRA	GO:0097084
EDNRA	GO:0042310
PE2R1	GO:0005887
PE2R1	GO:0005886
PE2R1	GO:0031748
PE2R1	GO:0004957
PE2R1	GO:0007191
PE2R1	GO:0007189
PE2R1	GO:0007186
PE2R1	GO:0006954
PE2R1	GO:0007204
PE2R1	GO:0032496
CLTR2	GO:0005887
CLTR2	GO:0005886
CLTR2	GO:0001631
CLTR2	GO:0008528
CLTR2	GO:0005085
CLTR2	GO:0004974
CLTR2	GO:0071377
CLTR2	GO:0006955
CLTR2	GO:0007218
GPR35	GO:0005887
GPR35	GO:0005886
GPR35	GO:0016494
GPR35	GO:0004930
GPR35	GO:0070098
GPR35	GO:0007010
GPR35	GO:0007186
GPR35	GO:1904456
GPR35	GO:1901386
GPR35	GO:0007204
GPR35	GO:0051482
GPR35	GO:0035025
TRPM3	GO:0005887
TRPM3	GO:0005886
TRPM3	GO:0005227
TRPM3	GO:0005262
TRPM3	GO:0005261
TRPM3	GO:0070588
TRPM3	GO:0098655
TRPM3	GO:0006812
TRPM3	GO:0016048
TRPM3	GO:0051262
TRPM3	GO:0050951
FFAR1	GO:0005887
FFAR1	GO:0005886
FFAR1	GO:0045125
FFAR1	GO:0004930
FFAR1	GO:0008289
FFAR1	GO:0007186
FFAR1	GO:0042593
FFAR1	GO:0030073
FFAR1	GO:0032691
FFAR1	GO:0051928
FFAR1	GO:0007204
FFAR1	GO:0032024
FFAR1	GO:0070542
ADA1D	GO:0005887
ADA1D	GO:0005886
ADA1D	GO:0004937
ADA1D	GO:0004930
ADA1D	GO:0042802
ADA1D	GO:0071880
ADA1D	GO:0007188
ADA1D	GO:0007267
ADA1D	GO:0007186
ADA1D	GO:0150099
ADA1D	GO:0007200
ADA1D	GO:0008284
ADA1D	GO:0007204
ADA1D	GO:0001996
ADA1D	GO:0043410
ADA1D	GO:0045907
ASIC3	GO:0005887
ASIC3	GO:0048471
ASIC3	GO:0005886
ASIC3	GO:0044736
ASIC3	GO:0005261
ASIC3	GO:0042931
ASIC3	GO:0015280
ASIC3	GO:0005272
ASIC3	GO:0050968
ASIC3	GO:0050966
ASIC3	GO:0050965
ASIC3	GO:0010447
ASIC3	GO:0009408
ASIC3	GO:0007600
ASIC3	GO:0050915
ASIC3	GO:0007165
ASIC3	GO:0035725
SSR5	GO:0005887
SSR5	GO:0043005
SSR5	GO:0005886
SSR5	GO:0004930
SSR5	GO:0042923
SSR5	GO:0042277
SSR5	GO:0004994
SSR5	GO:0071385
SSR5	GO:0007186
SSR5	GO:0007187
SSR5	GO:0008285
SSR5	GO:0007218
SSR5	GO:0032467
SSR5	GO:0050796
PD2R2	GO:0005887
PD2R2	GO:0043005
PD2R2	GO:0005886
PD2R2	GO:0004930
PD2R2	GO:0042923
PD2R2	GO:0042277
PD2R2	GO:0004956
PD2R2	GO:0004958
PD2R2	GO:0001785
PD2R2	GO:0007193
PD2R2	GO:0019722
PD2R2	GO:0006935
PD2R2	GO:0007186
PD2R2	GO:0006955
PD2R2	GO:2000255
PD2R2	GO:0007218
PD2R2	GO:0045745
EDNRB	GO:0005887
EDNRB	GO:0045121
EDNRB	GO:0031965
EDNRB	GO:0005886
EDNRB	GO:0004962
EDNRB	GO:0017046
EDNRB	GO:0031702
EDNRB	GO:0007568
EDNRB	GO:0032341
EDNRB	GO:0070588
EDNRB	GO:0019722
EDNRB	GO:0060070
EDNRB	GO:0007166
EDNRB	GO:0071222
EDNRB	GO:0019934
EDNRB	GO:0086100
EDNRB	GO:0048484
EDNRB	GO:0035645
EDNRB	GO:0042045
EDNRB	GO:0061028
EDNRB	GO:0010467
EDNRB	GO:0072112
EDNRB	GO:0030202
EDNRB	GO:0007249
EDNRB	GO:0048246
EDNRB	GO:0030318
EDNRB	GO:0007194
EDNRB	GO:0043066
EDNRB	GO:0032269
EDNRB	GO:0014043
EDNRB	GO:0000122
EDNRB	GO:0007399
EDNRB	GO:0001755
EDNRB	GO:0007422
EDNRB	GO:0060465
EDNRB	GO:0007200
EDNRB	GO:0008284
EDNRB	GO:0007204
EDNRB	GO:0060406
EDNRB	GO:0001934
EDNRB	GO:0035815
EDNRB	GO:0035810
EDNRB	GO:0007497
EDNRB	GO:0071806
EDNRB	GO:0050678
EDNRB	GO:0031620
EDNRB	GO:0002027
EDNRB	GO:0006885
EDNRB	GO:0051930
EDNRB	GO:0097018
EDNRB	GO:0035812
EDNRB	GO:0070294
EDNRB	GO:0002001
EDNRB	GO:1990839
EDNRB	GO:0014070
EDNRB	GO:0048265
EDNRB	GO:1904383
EDNRB	GO:0019233
EDNRB	GO:0042310
EDNRB	GO:0042311
EDNRB	GO:0014826
GNRHR	GO:0005887
GNRHR	GO:0016020
GNRHR	GO:0005886
GNRHR	GO:0004930
GNRHR	GO:0004968
GNRHR	GO:0042277
GNRHR	GO:0007186
GNRHR	GO:0007275
CLTR1	GO:0005887
CLTR1	GO:0016020
CLTR1	GO:0005886
CLTR1	GO:0001631
CLTR1	GO:0008528
CLTR1	GO:0004974
CLTR1	GO:0006816
CLTR1	GO:0007166
CLTR1	GO:0006935
CLTR1	GO:0006952
CLTR1	GO:0002437
CLTR1	GO:0007218
CLTR1	GO:0045766
CLTR1	GO:0007204
CLTR1	GO:0045907
CLTR1	GO:0007585
S12A4	GO:0005887
S12A4	GO:0005765
S12A4	GO:0016020
S12A4	GO:0005886
S12A4	GO:0045202
S12A4	GO:0008519
S12A4	GO:0015379
S12A4	GO:0019901
S12A4	GO:0140157
S12A4	GO:0006884
S12A4	GO:0007268
S12A4	GO:0055064
S12A4	GO:1902476
S12A4	GO:0006811
S12A4	GO:0055075
S12A4	GO:1990573
CCG1	GO:0005887
CCG1	GO:1990454
CCG1	GO:0042383
CCG1	GO:0030315
CCG1	GO:0005246
CCG1	GO:0005245
CCG1	GO:1902514
CCG1	GO:0070296
CACB2	GO:0005887
CACB2	GO:1990454
CACB2	GO:0098684
CACB2	GO:0005886
CACB2	GO:0098793
CACB2	GO:0005891
CACB2	GO:0051015
CACB2	GO:0005262
CACB2	GO:0005245
CACB2	GO:0099635
CACB2	GO:0070509
CACB2	GO:0007268
CACB2	GO:0098912
CACB2	GO:0086045
CACB2	GO:0007528
CACB2	GO:1904879
CACB2	GO:0051928
CACB2	GO:1901843
CACB2	GO:0072659
CACB2	GO:0086091
CACB2	GO:1901385
CACB2	GO:0007601
KCJ11	GO:0005887
KCJ11	GO:0008282
KCJ11	GO:0005886
KCJ11	GO:0030315
KCJ11	GO:0030506
KCJ11	GO:0005524
KCJ11	GO:0015272
KCJ11	GO:0019829
KCJ11	GO:0005242
KCJ11	GO:0030955
KCJ11	GO:0044325
KCJ11	GO:0005249
KCJ11	GO:0006006
KCJ11	GO:0098662
KCJ11	GO:0046676
KCJ11	GO:0050877
KCJ11	GO:1990573
KCJ11	GO:0071805
KCJ11	GO:0050796
KCJ11	GO:0034765
KCJ11	GO:0042391
KCJ11	GO:0033198
KCJ11	GO:0009410
LPAR4	GO:0005887
LPAR4	GO:0043231
LPAR4	GO:0016604
LPAR4	GO:0005886
LPAR4	GO:0004930
LPAR4	GO:0035727
LPAR4	GO:0070915
LPAR4	GO:0051482
LPAR4	GO:0035025
ETFD	GO:0031305
ETFD	GO:0005759
ETFD	GO:0031966
ETFD	GO:0051539
ETFD	GO:0009055
ETFD	GO:0004174
ETFD	GO:0050660
ETFD	GO:0046872
ETFD	GO:0016491
ETFD	GO:0048038
ETFD	GO:0048039
ETFD	GO:0022900
ETFD	GO:0033539
ETFD	GO:0022904
ETFD	GO:0006979
CYB	GO:0031305
CYB	GO:0005743
CYB	GO:0005750
CYB	GO:0005739
CYB	GO:0046872
CYB	GO:0008121
CYB	GO:0006122
MITOK	GO:0031305
MITOK	GO:0062157
MITOK	GO:0005743
MITOK	GO:0062156
MITOK	GO:0006884
MITOK	GO:0140141
MITOK	GO:0071805
Q99870	GO:0016021
Q99870	GO:0022857
SCN3B	GO:0016021
SCN3B	GO:0005886
SCN3B	GO:0001518
SCN3B	GO:0030018
SCN3B	GO:0019871
SCN3B	GO:0017080
SCN3B	GO:0044325
SCN3B	GO:0005244
SCN3B	GO:0086006
SCN3B	GO:0086014
SCN3B	GO:0086002
SCN3B	GO:0060048
SCN3B	GO:0051899
SCN3B	GO:0086010
SCN3B	GO:0086012
SCN3B	GO:0007399
SCN3B	GO:0010460
SCN3B	GO:0010765
SCN3B	GO:0072659
SCN3B	GO:0060371
SCN3B	GO:0086091
SCN3B	GO:2000649
SCN3B	GO:0060373
SCN3B	GO:0086015
SCN3B	GO:0019233
SCN3B	GO:0035725
SCN3B	GO:0006814
SCN3B	GO:0086005
KCNA7	GO:0016021
KCNA7	GO:0005886
KCNA7	GO:0008076
KCNA7	GO:0005251
KCNA7	GO:0005249
KCNA7	GO:0071805
KCNA7	GO:0051260
KCNA7	GO:0034765
KCA10	GO:0016021
KCA10	GO:0005886
KCA10	GO:0008076
KCA10	GO:0005251
KCA10	GO:0005221
KCA10	GO:0005249
KCA10	GO:0071805
KCA10	GO:0006813
KCA10	GO:0051260
KCA10	GO:0034765
ANPRA	GO:0016021
ANPRA	GO:0005886
ANPRA	GO:0043235
ANPRA	GO:0005524
ANPRA	GO:0008528
ANPRA	GO:0005525
ANPRA	GO:0004383
ANPRA	GO:0042562
ANPRA	GO:0016941
ANPRA	GO:0017046
ANPRA	GO:0001653
ANPRA	GO:0004672
ANPRA	GO:0097746
ANPRA	GO:0007589
ANPRA	GO:0007166
ANPRA	GO:0006182
ANPRA	GO:0019934
ANPRA	GO:0042417
ANPRA	GO:0016525
ANPRA	GO:0030308
ANPRA	GO:0048662
ANPRA	GO:0010753
ANPRA	GO:0035815
ANPRA	GO:0035810
ANPRA	GO:0007168
ANPRA	GO:0008217
ANPRA	GO:0043114
ANPRA	GO:0007165
PE2R4	GO:0016021
PE2R4	GO:0005886
PE2R4	GO:0004957
PE2R4	GO:0007189
PE2R4	GO:0007188
PE2R4	GO:0060348
PE2R4	GO:0071260
PE2R4	GO:0071380
PE2R4	GO:0070371
PE2R4	GO:0006955
PE2R4	GO:0006954
PE2R4	GO:0007254
PE2R4	GO:0001818
PE2R4	GO:2000420
PE2R4	GO:0050728
PE2R4	GO:0033624
PE2R4	GO:0001819
PE2R4	GO:0007204
PE2R4	GO:0050729
PE2R4	GO:0030278
PE2R4	GO:0051492
PE2R4	GO:0032496
PE2R4	GO:0009612
PE2R4	GO:0042093
PD2R	GO:0016021
PD2R	GO:0005886
PD2R	GO:0004956
PD2R	GO:0001785
PD2R	GO:0046085
PD2R	GO:0071799
PD2R	GO:0007186
PD2R	GO:0006954
PD2R	GO:0030238
PD2R	GO:0043303
PD2R	GO:0007204
PD2R	GO:0030431
TAAR1	GO:0016021
TAAR1	GO:0005886
TAAR1	GO:0004930
TAAR1	GO:0001594
TAAR1	GO:0007186
MTLR	GO:0016021
MTLR	GO:0005886
MTLR	GO:0008528
MTLR	GO:0004930
MTLR	GO:0042562
MTLR	GO:0007186
NALCN	GO:0016021
NALCN	GO:0005886
NALCN	GO:0005261
NALCN	GO:0022840
NALCN	GO:0005272
NALCN	GO:0005244
NALCN	GO:0070588
NALCN	GO:0034220
NALCN	GO:0071805
NALCN	GO:0034765
NALCN	GO:0060075
NALCN	GO:0035725
CAH14	GO:0016021
CAH14	GO:0005886
CAH14	GO:0004089
CAH14	GO:0016836
CAH14	GO:0008270
CAH14	GO:0006730
CAH12	GO:0016021
CAH12	GO:0005886
CAH12	GO:0004089
CAH12	GO:0016836
CAH12	GO:0008270
CAH12	GO:0055064
CAH12	GO:0006730
CAC1F	GO:0016021
CAC1F	GO:0043204
CAC1F	GO:0001750
CAC1F	GO:0005891
CAC1F	GO:0008331
CAC1F	GO:0046872
CAC1F	GO:0005245
CAC1F	GO:0070509
CAC1F	GO:0006816
CAC1F	GO:0050908
CAC1F	GO:1901386
CAC1F	GO:0034765
CAC1F	GO:0007601
ATP6	GO:0016021
ATP6	GO:0005743
ATP6	GO:0005753
ATP6	GO:0045263
ATP6	GO:0015078
ATP6	GO:0007568
ATP6	GO:0015986
ATP6	GO:0042776
ATP6	GO:0055093
AOFB	GO:0016021
AOFB	GO:0005740
AOFB	GO:0005741
AOFB	GO:0005739
AOFB	GO:0009055
AOFB	GO:0050660
AOFB	GO:0042802
AOFB	GO:0097621
AOFB	GO:0008131
AOFB	GO:0042420
AOFB	GO:0050665
AOFB	GO:0014063
AOFB	GO:0042135
AOFB	GO:0045964
AOFB	GO:0010044
AOFB	GO:0051412
AOFB	GO:0045471
AOFB	GO:0032496
AOFB	GO:0010269
AOFB	GO:0009636
AOFB	GO:0009410
AOFB	GO:0021762
KCJ12	GO:0016021
KCJ12	GO:0031224
KCJ12	GO:0005886
KCJ12	GO:0005242
KCJ12	GO:0006936
KCJ12	GO:1990573
KCJ12	GO:0006813
KCJ12	GO:0051289
KCJ12	GO:0008016
KCJ12	GO:0034765
AGTR1	GO:0016021
AGTR1	GO:0005887
AGTR1	GO:0005886
AGTR1	GO:0001596
AGTR1	GO:0004945
AGTR1	GO:0031711
AGTR1	GO:0004930
AGTR1	GO:0046982
AGTR1	GO:0038166
AGTR1	GO:0097746
AGTR1	GO:0019722
AGTR1	GO:0060326
AGTR1	GO:0007186
AGTR1	GO:0006954
AGTR1	GO:0001822
AGTR1	GO:0034374
AGTR1	GO:0002034
AGTR1	GO:0086097
AGTR1	GO:0007200
AGTR1	GO:1903589
AGTR1	GO:0032270
AGTR1	GO:0010873
AGTR1	GO:0007204
AGTR1	GO:0051482
AGTR1	GO:0050729
AGTR1	GO:0010744
AGTR1	GO:0033864
AGTR1	GO:0032430
AGTR1	GO:2000379
AGTR1	GO:0001558
AGTR1	GO:0042127
AGTR1	GO:0050727
AGTR1	GO:0035813
AGTR1	GO:0003081
AGTR1	GO:0019229
AGTR1	GO:0002018
AGTR1	GO:0007266
AGTR1	GO:0046718
PE2R3	GO:0016021
PE2R3	GO:0005887
PE2R3	GO:0005635
PE2R3	GO:0005886
PE2R3	GO:0004957
PE2R3	GO:0007189
PE2R3	GO:0008219
PE2R3	GO:0007186
PE2R3	GO:0006954
PE2R3	GO:0014827
PE2R3	GO:0060455
PE2R3	GO:0007200
PE2R3	GO:0007204
PE2R3	GO:0031622
CAC1H	GO:0016021
CAC1H	GO:0005887
CAC1H	GO:0043005
CAC1H	GO:0005891
CAC1H	GO:0001518
CAC1H	GO:0008332
CAC1H	GO:0046872
CAC1H	GO:0097110
CAC1H	GO:0005244
CAC1H	GO:0005248
CAC1H	GO:0032342
CAC1H	GO:0070509
CAC1H	GO:0032870
CAC1H	GO:0035865
CAC1H	GO:0034651
CAC1H	GO:0098662
CAC1H	GO:0086010
CAC1H	GO:0006936
CAC1H	GO:0007517
CAC1H	GO:0007520
CAC1H	GO:0019228
CAC1H	GO:2000344
CAC1H	GO:0045956
CAC1H	GO:0008016
CAC1H	GO:0034765
CAC1H	GO:0042391
GRIK4	GO:0098686
GRIK4	GO:0005887
GRIK4	GO:0099055
GRIK4	GO:0099056
GRIK4	GO:0032983
GRIK4	GO:0005886
GRIK4	GO:0045211
GRIK4	GO:0042734
GRIK4	GO:0008066
GRIK4	GO:0015277
GRIK4	GO:0015276
GRIK4	GO:0038023
GRIK4	GO:1904315
GRIK4	GO:0007268
GRIK4	GO:0007215
GRIK4	GO:0050804
GRIK4	GO:0035249
AA2BR	GO:0098978
AA2BR	GO:0005887
AA2BR	GO:0005886
AA2BR	GO:0098685
AA2BR	GO:0001609
AA2BR	GO:0007190
AA2BR	GO:0007189
AA2BR	GO:0006968
AA2BR	GO:0031668
AA2BR	GO:0007588
AA2BR	GO:0007186
AA2BR	GO:0007254
AA2BR	GO:0010753
AA2BR	GO:0032722
AA2BR	GO:0002882
AA2BR	GO:0031284
AA2BR	GO:0032755
AA2BR	GO:0043306
AA2BR	GO:0010575
AA2BR	GO:2000300
AA2BR	GO:0060087
Q9UGI5	GO:0004351
Q9UGI5	GO:0030170
Q9UGI5	GO:0019752
CART	GO:0005615
CART	GO:0030141
CART	GO:0045202
CART	GO:0005184
CART	GO:0008343
CART	GO:0007267
CART	GO:0001678
CART	GO:0009267
CART	GO:0007268
CART	GO:0032922
CART	GO:0007186
CART	GO:0032099
CART	GO:0045779
CART	GO:0070093
CART	GO:0045671
CART	GO:0007218
CART	GO:0045777
CART	GO:0032812
CART	GO:0043410
CART	GO:0045860
CART	GO:0051971
CART	GO:0050796
CART	GO:0007165
CART	GO:0070253
LIPG	GO:0005576
LIPG	GO:0043231
LIPG	GO:0005739
LIPG	GO:0008289
LIPG	GO:0016615
LIPG	GO:0004806
LIPG	GO:0016042
LIPG	GO:0006108
LIPG	GO:0006641
SCN1B	GO:0005576
SCN1B	GO:0005887
SCN1B	GO:0014704
SCN1B	GO:0033268
SCN1B	GO:0043204
SCN1B	GO:0005886
SCN1B	GO:0030315
SCN1B	GO:0001518
SCN1B	GO:0019871
SCN1B	GO:0017080
SCN1B	GO:0044325
SCN1B	GO:0005244
SCN1B	GO:0005248
SCN1B	GO:0086006
SCN1B	GO:0086062
SCN1B	GO:0007411
SCN1B	GO:0061337
SCN1B	GO:0086002
SCN1B	GO:0060048
SCN1B	GO:0007155
SCN1B	GO:0021966
SCN1B	GO:0040011
SCN1B	GO:0051899
SCN1B	GO:0086012
SCN1B	GO:0086047
SCN1B	GO:0019227
SCN1B	GO:0010976
SCN1B	GO:0010765
SCN1B	GO:0060371
SCN1B	GO:0086091
SCN1B	GO:2000649
SCN1B	GO:0060307
SCN1B	GO:0035725
TCO1	GO:0005576
TCO1	GO:0005615
TCO1	GO:0035580
TCO1	GO:1904724
TCO1	GO:0031419
TCO1	GO:0015889
TCO1	GO:0006824
TFF1	GO:0005576
TFF1	GO:0005615
TFF1	GO:0008083
TFF1	GO:0005975
TFF1	GO:0030154
TFF1	GO:0030277
TFF1	GO:0008285
TFF1	GO:0035902
TFF1	GO:0010039
TFF1	GO:0043434
NPY	GO:0005576
NPY	GO:0005615
NPY	GO:0005794
NPY	GO:0098992
NPY	GO:0043204
NPY	GO:0048471
NPY	GO:0043195
NPY	GO:0005246
NPY	GO:0004930
NPY	GO:0001664
NPY	GO:0005179
NPY	GO:0005184
NPY	GO:0031841
NPY	GO:0005102
NPY	GO:0008343
NPY	GO:0007568
NPY	GO:0019731
NPY	GO:0019732
NPY	GO:0061844
NPY	GO:0021954
NPY	GO:0021987
NPY	GO:0007268
NPY	GO:0050829
NPY	GO:0050830
NPY	GO:0007631
NPY	GO:0007187
NPY	GO:0045087
NPY	GO:0060575
NPY	GO:0042117
NPY	GO:0002865
NPY	GO:0045776
NPY	GO:1901215
NPY	GO:0031175
NPY	GO:0007218
NPY	GO:0032100
NPY	GO:0008284
NPY	GO:0010811
NPY	GO:0045964
NPY	GO:1904000
NPY	GO:0070374
NPY	GO:1904407
NPY	GO:0032903
NPY	GO:0001878
NPY	GO:0050909
NPY	GO:0048572
TSG6	GO:0005576
TSG6	GO:0005615
TSG6	GO:1904813
TSG6	GO:1904724
TSG6	GO:0005509
TSG6	GO:0052689
TSG6	GO:0001968
TSG6	GO:0005540
TSG6	GO:0007155
TSG6	GO:0007267
TSG6	GO:1905590
TSG6	GO:0030212
TSG6	GO:0006954
TSG6	GO:0030514
TSG6	GO:0050728
TSG6	GO:0090024
TSG6	GO:0045668
TSG6	GO:0045671
TSG6	GO:0001550
TSG6	GO:0030728
TSG6	GO:0030335
TSG6	GO:1903911
TSG6	GO:0007165
IFNG	GO:0005576
IFNG	GO:0005615
IFNG	GO:0005125
IFNG	GO:0005133
IFNG	GO:0002250
IFNG	GO:0006915
IFNG	GO:0048143
IFNG	GO:0007166
IFNG	GO:0051607
IFNG	GO:0097191
IFNG	GO:0006959
IFNG	GO:0060333
IFNG	GO:0002281
IFNG	GO:0030225
IFNG	GO:0001774
IFNG	GO:1900222
IFNG	GO:0030857
IFNG	GO:0010629
IFNG	GO:0032700
IFNG	GO:0048662
IFNG	GO:1902948
IFNG	GO:0000122
IFNG	GO:0045892
IFNG	GO:0150076
IFNG	GO:1902004
IFNG	GO:0010508
IFNG	GO:0060559
IFNG	GO:0032834
IFNG	GO:0008284
IFNG	GO:1901857
IFNG	GO:0032722
IFNG	GO:1904798
IFNG	GO:0001819
IFNG	GO:0010634
IFNG	GO:1903543
IFNG	GO:0060550
IFNG	GO:0060552
IFNG	GO:0010628
IFNG	GO:0045821
IFNG	GO:0050729
IFNG	GO:0032731
IFNG	GO:0032735
IFNG	GO:0032747
IFNG	GO:0032755
IFNG	GO:1904440
IFNG	GO:0051712
IFNG	GO:0051044
IFNG	GO:0045348
IFNG	GO:0050769
IFNG	GO:1901216
IFNG	GO:0045429
IFNG	GO:0051770
IFNG	GO:0051173
IFNG	GO:1904783
IFNG	GO:0045672
IFNG	GO:0033141
IFNG	GO:0050766
IFNG	GO:0090312
IFNG	GO:0042307
IFNG	GO:1903078
IFNG	GO:0001934
IFNG	GO:0071902
IFNG	GO:0031334
IFNG	GO:2000273
IFNG	GO:0034393
IFNG	GO:2000309
IFNG	GO:0032760
IFNG	GO:0042531
IFNG	GO:0060557
IFNG	GO:0007259
IFNG	GO:0040008
IFNG	GO:0050796
IFNG	GO:0010835
IFNG	GO:0009615
CCL2	GO:0005576
CCL2	GO:0005615
CCL2	GO:0048020
CCL2	GO:0031727
CCL2	GO:0008009
CCL2	GO:0004672
CCL2	GO:0005102
CCL2	GO:0001525
CCL2	GO:0009887
CCL2	GO:0043615
CCL2	GO:0007155
CCL2	GO:0007166
CCL2	GO:0019725
CCL2	GO:0044344
CCL2	GO:0071346
CCL2	GO:0071347
CCL2	GO:0071222
CCL2	GO:0071407
CCL2	GO:0071356
CCL2	GO:0070098
CCL2	GO:0006935
CCL2	GO:0019221
CCL2	GO:0007010
CCL2	GO:0048245
CCL2	GO:0007186
CCL2	GO:0007187
CCL2	GO:0035684
CCL2	GO:0006959
CCL2	GO:0006954
CCL2	GO:0031663
CCL2	GO:0048247
CCL2	GO:0048246
CCL2	GO:0000165
CCL2	GO:0002548
CCL2	GO:2000134
CCL2	GO:0034351
CCL2	GO:2000502
CCL2	GO:0043524
CCL2	GO:1905563
CCL2	GO:0030593
CCL2	GO:2000427
CCL2	GO:0090280
CCL2	GO:2000353
CCL2	GO:0070374
CCL2	GO:0043547
CCL2	GO:0051770
CCL2	GO:1904783
CCL2	GO:0051968
CCL2	GO:0050870
CCL2	GO:0043491
CCL2	GO:0006468
CCL2	GO:0007259
CCL2	GO:0008360
CCL2	GO:0009617
CCL2	GO:0019233
CCL2	GO:0007165
CCL2	GO:0019079
IL2	GO:0005576
IL2	GO:0005615
IL2	GO:0030246
IL2	GO:0005125
IL2	GO:0043208
IL2	GO:0008083
IL2	GO:0005134
IL2	GO:0031851
IL2	GO:0019209
IL2	GO:0002250
IL2	GO:0007155
IL2	GO:0007267
IL2	GO:0097192
IL2	GO:0010467
IL2	GO:0006955
IL2	GO:0002366
IL2	GO:0030101
IL2	GO:0043066
IL2	GO:0002903
IL2	GO:0045822
IL2	GO:0050728
IL2	GO:0050672
IL2	GO:0001933
IL2	GO:2000320
IL2	GO:0042104
IL2	GO:0030890
IL2	GO:0030307
IL2	GO:0008284
IL2	GO:0007204
IL2	GO:0060999
IL2	GO:0002639
IL2	GO:0050729
IL2	GO:0032729
IL2	GO:0032740
IL2	GO:0048304
IL2	GO:1900100
IL2	GO:0045591
IL2	GO:0034105
IL2	GO:0045944
IL2	GO:0042531
IL2	GO:0007205
IL2	GO:0046013
IL2	GO:0045471
IL2	GO:0030217
LIPP	GO:0005576
LIPP	GO:0005615
LIPP	GO:0047376
LIPP	GO:0016298
LIPP	GO:0046872
LIPP	GO:0004806
LIPP	GO:0030299
LIPP	GO:0016042
LIPP	GO:0006629
LIPP	GO:0061365
ALDH2	GO:0070062
ALDH2	GO:0005759
ALDH2	GO:0005739
ALDH2	GO:0004029
ALDH2	GO:0004030
ALDH2	GO:0052689
ALDH2	GO:0009055
ALDH2	GO:0043878
ALDH2	GO:0051287
ALDH2	GO:0018547
ALDH2	GO:0008957
ALDH2	GO:0006066
ALDH2	GO:0046185
ALDH2	GO:0005975
ALDH2	GO:0006068
ALDH2	GO:1903179
ALDH2	GO:1905627
THIL	GO:0070062
THIL	GO:0005759
THIL	GO:0005739
THIL	GO:0003985
THIL	GO:0016453
THIL	GO:0120225
THIL	GO:0019899
THIL	GO:0042802
THIL	GO:0030955
THIL	GO:0006085
THIL	GO:0046356
THIL	GO:0060612
THIL	GO:0007420
THIL	GO:0034435
THIL	GO:0015937
THIL	GO:0015936
THIL	GO:0006635
THIL	GO:0006550
THIL	GO:0046952
THIL	GO:1902224
THIL	GO:0001889
THIL	GO:0072229
THIL	GO:1902860
THIL	GO:0009725
THIL	GO:0014070
THIL	GO:0042594
CA2D1	GO:0070062
CA2D1	GO:1990454
CA2D1	GO:0016529
CA2D1	GO:0005891
CA2D1	GO:0046872
CA2D1	GO:0005245
CA2D1	GO:0098703
CA2D1	GO:0061577
CA2D1	GO:0006816
CA2D1	GO:0060402
CA2D1	GO:0086002
CA2D1	GO:1904646
CA2D1	GO:0086048
CA2D1	GO:1901843
CA2D1	GO:1902514
CA2D1	GO:0051924
CA2D1	GO:0086091
CA2D1	GO:0098903
CA2D1	GO:0060307
DDR1	GO:0070062
DDR1	GO:0005615
DDR1	GO:0005887
DDR1	GO:0005886
DDR1	GO:0043235
DDR1	GO:0005524
DDR1	GO:0005518
DDR1	GO:0046872
DDR1	GO:0004712
DDR1	GO:0038062
DDR1	GO:0004714
DDR1	GO:0061564
DDR1	GO:0060444
DDR1	GO:0007155
DDR1	GO:0038063
DDR1	GO:0043583
DDR1	GO:0007566
DDR1	GO:0007595
DDR1	GO:0060749
DDR1	GO:0008285
DDR1	GO:1990138
DDR1	GO:0038083
DDR1	GO:0033674
DDR1	GO:0046777
DDR1	GO:0001558
DDR1	GO:0001952
DDR1	GO:0010715
DDR1	GO:0014909
DDR1	GO:0061302
DDR1	GO:0007169
DDR1	GO:0044319
CBG	GO:0070062
CBG	GO:0005576
CBG	GO:0005615
CBG	GO:0004867
CBG	GO:0005496
CBG	GO:0008211
CBG	GO:0010951
PERE	GO:0070062
PERE	GO:0005576
PERE	GO:0005615
PERE	GO:0034774
PERE	GO:0020037
PERE	GO:0046872
PERE	GO:0004601
PERE	GO:0042742
PERE	GO:0002215
PERE	GO:0072677
PERE	GO:0042744
PERE	GO:0032693
PERE	GO:0032714
PERE	GO:0032753
PERE	GO:0006979
KLK3	GO:0070062
KLK3	GO:0005576
KLK3	GO:0005615
KLK3	GO:0005634
KLK3	GO:0032991
KLK3	GO:0030141
KLK3	GO:0004175
KLK3	GO:0016811
KLK3	GO:0004252
KLK3	GO:0008236
KLK3	GO:0044267
KLK3	GO:0016525
KLK3	GO:0002803
KLK3	GO:0006508
KLK3	GO:0003073
KLK3	GO:0031638
AMYP	GO:0070062
AMYP	GO:0005576
AMYP	GO:0005615
AMYP	GO:0004556
AMYP	GO:0103025
